Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-March-2015,604.00,614.00,589.10,595.30,601.211630474788369525,62491,4959,37570316.00,18573,29.72,24.90,-8.70
9-March-2015,625.50,625.50,598.00,601.50,612.093390048221693444,47489,3634,29067703.00,10729,22.59,27.50,-24.00
5-March-2015,637.70,642.90,625.90,632.60,633.912309024122037387,42741,2505,27094046.00,11032,25.81,17.00,-5.10
4-March-2015,638.20,643.30,633.00,636.70,638.269874237804878048,104960,6367,66992806.00,53038,50.53,10.30,-1.50
3-March-2015,631.60,638.75,628.70,631.45,633.631696384102002191,50195,2921,31805143.00,22580,44.98,10.05,-0.15
2-March-2015,628.50,638.00,617.25,627.50,629.958658757398048806,148012,9035,93241441.00,48920,33.05,20.75,-1.00
28-February-2015,639.10,648.45,586.95,623.15,618.312932913798472921,372476,15791,230306728.00,107655,28.90,61.50,-15.95
27-February-2015,635.65,636.65,628.50,633.55,633.207525122692217807,119812,5010,75865860.00,76518,63.87,8.15,-2.10
26-February-2015,633.00,640.60,625.40,630.35,634.322625655018449040,225757,9549,143202773.00,120376,53.32,15.20,-2.65
25-February-2015,637.00,642.90,625.00,630.45,631.654130031283494688,229514,8770,144973466.00,98516,42.92,17.90,-6.55
24-February-2015,623.75,640.00,615.60,631.85,630.582011913751153620,202623,10599,127770419.00,94115,46.45,24.40,8.10
23-February-2015,622.80,629.40,616.00,621.75,623.447219903458788516,110212,8967,68711365.00,53517,48.56,13.40,-1.05
20-February-2015,631.00,631.60,611.70,618.90,619.503080909103113127,148982,8199,92294808.00,58753,39.44,19.90,-12.10
19-February-2015,639.00,650.60,625.00,629.75,632.393697880046036428,254581,10954,160995420.00,171064,67.19,25.60,-9.25
18-February-2015,619.70,642.25,618.95,633.95,631.794114508556128982,206168,10157,130255729.00,71113,34.49,23.30,14.25
16-February-2015,616.00,629.40,612.00,615.75,622.682976249117657514,196919,9310,122618109.00,115563,58.69,17.40,-0.25
13-February-2015,595.35,624.30,595.35,611.65,614.218890659199685778,315701,17938,193909518.00,120918,38.30,28.95,16.30
12-February-2015,588.35,599.00,584.65,590.40,590.065055399048599547,302081,9540,178247442.00,200373,66.33,14.35,2.05
11-February-2015,585.00,594.50,579.75,584.90,587.303599254337746761,104605,8176,61434893.00,50717,48.48,14.75,-0.10
10-February-2015,575.00,585.50,561.10,580.65,576.228774550552736386,80599,5789,46443463.00,16535,20.52,24.40,5.65
9-February-2015,581.40,591.75,573.25,575.10,583.672283406754772393,81720,5108,47697699.00,24923,30.50,18.50,-6.30
6-February-2015,586.90,597.85,580.55,586.30,587.974728529121421520,50650,4773,29780920.00,13302,26.26,17.30,-0.60
5-February-2015,599.70,604.70,576.80,584.25,595.262827120673028962,60146,3700,35802678.00,22241,36.98,27.90,-15.45
4-February-2015,606.00,610.40,595.40,597.85,602.929263834265773001,72212,5530,43538728.00,17434,24.14,15.00,-8.15
3-February-2015,598.45,611.80,591.00,603.75,603.581634478376994676,162119,9146,97852051.00,49714,30.67,20.80,5.30
2-February-2015,588.45,608.90,588.10,595.15,596.306889829102372656,96432,7639,57503066.00,23364,24.23,20.80,6.70
30-January-2015,594.00,600.00,556.70,588.10,579.396256352580466019,214283,14214,124154768.00,48466,22.62,43.30,-5.90
29-January-2015,610.00,610.80,590.00,594.05,600.944636050099836630,121198,7734,72833288.00,29859,24.64,20.80,-15.95
28-January-2015,623.70,639.60,606.50,619.85,620.148764231947649128,1321850,8342,819743644.00,1220406,92.33,33.10,-3.85
27-January-2015,589.60,636.30,574.50,620.00,620.794166478727752330,1299181,17373,806523986.00,1063035,81.82,61.80,30.40
23-January-2015,589.60,597.00,582.00,585.50,588.941216555022693084,77777,4883,45806081.00,21912,28.17,15.00,-4.10
22-January-2015,588.25,599.90,582.75,586.00,591.399199817101051668,87480,5409,51735602.00,11624,13.29,17.15,-2.25
21-January-2015,603.00,603.00,581.45,589.15,588.865645967573321168,105222,6084,61961621.00,32400,30.79,21.55,-13.85
20-January-2015,575.00,607.00,574.00,597.20,594.219938073274843572,325869,16864,193637857.00,55729,17.10,33.00,22.20
19-January-2015,572.00,579.90,562.00,571.75,571.448492017890740302,1331415,17565,760835094.00,1072718,80.57,17.90,-0.25
16-January-2015,534.70,574.90,532.00,566.65,563.097795254822505424,417055,23293,234842751.00,76698,18.39,42.90,31.95
15-January-2015,511.00,542.00,506.55,534.25,527.235312271373664306,1940940,15395,1023332107.00,1690457,87.09,35.45,23.25
14-January-2015,494.50,503.20,490.60,499.80,497.765494359654943596,30140,2757,15002652.00,7087,23.51,12.60,5.30
13-January-2015,499.80,506.85,488.00,493.80,498.842421243179183976,76787,4023,38304613.00,25024,32.59,18.85,-6.00
12-January-2015,496.85,505.00,490.00,497.85,499.187419828812650138,42877,2683,21403659.00,7510,17.52,15.00,1.00
9-January-2015,507.00,507.00,488.75,496.20,496.774674694481348522,106131,4046,52723193.00,61389,57.84,18.25,-10.80
8-January-2015,505.05,512.70,500.00,504.00,506.365015189255911244,135293,6439,68507642.00,60240,44.53,12.70,-1.05
7-January-2015,474.85,502.50,472.90,497.45,488.765703851261620185,120480,7894,58886492.00,32400,26.89,29.60,22.60
6-January-2015,482.80,485.90,468.40,472.75,475.716311425212118128,550283,5303,261778599.00,481790,87.55,17.50,-10.05
5-January-2015,481.00,490.00,477.20,483.75,481.189556242735051172,1215597,5856,584932581.00,1144552,94.16,12.80,2.75
2-January-2015,456.65,495.75,456.65,479.95,481.478426808542082317,270660,20037,130316951.00,97426,36.00,39.10,23.30
1-January-2015,455.00,459.35,453.00,453.90,456.167981438515081206,15085,1123,6881294.00,6460,42.82,6.35,-1.10
31-December-2014,461.70,464.00,455.00,459.05,459.631364286379136733,118179,13715,54318775.00,57675,48.80,9.00,-2.65
30-December-2014,450.65,461.60,448.05,458.95,456.650006322711178553,31632,2672,14444753.00,10343,32.70,13.55,8.30
29-December-2014,447.00,454.00,446.40,448.05,449.148732324943778688,32461,1413,14579817.00,17491,53.88,7.60,1.05
26-December-2014,440.10,450.50,440.10,443.50,444.760975609756097560,21525,1084,9573480.00,6747,31.34,10.40,3.40
24-December-2014,446.90,452.25,428.00,440.00,441.137884845237604583,48526,2506,21406657.00,19563,40.31,24.25,-6.90
23-December-2014,458.40,459.00,443.50,444.75,445.707034101132177957,117826,1637,52515877.00,108489,92.08,15.50,-13.65
22-December-2014,455.00,458.90,448.80,457.30,454.921603801027828953,20626,1689,9383213.00,5793,28.09,10.10,2.30
19-December-2014,464.00,464.55,451.00,454.20,456.906760179232417689,25665,1514,11726512.00,7410,28.87,13.55,-9.80
18-December-2014,449.00,462.05,445.00,459.05,455.364561597178282467,74281,5881,33824935.00,41474,55.83,17.05,10.05
17-December-2014,422.50,440.00,401.10,436.15,421.727012291941949166,90059,6218,37980313.00,29246,32.47,38.90,13.65
16-December-2014,444.00,444.00,405.00,421.45,419.581572726141595122,80370,4991,33721771.00,26223,32.63,39.00,-22.55
15-December-2014,440.00,444.00,431.25,438.45,436.992918758851551435,62136,5817,27152992.00,32314,52.01,12.75,-1.55
12-December-2014,454.70,463.00,441.00,442.85,450.224520129098012570,23548,1695,10601887.00,7830,33.25,22.00,-11.85
11-December-2014,457.20,461.50,446.05,450.35,454.114548141891891891,47360,1936,21506865.00,17958,37.92,15.45,-6.85
10-December-2014,444.30,465.45,444.30,460.60,458.386655351649517343,56562,3094,25927266.00,14079,24.89,21.15,16.30
9-December-2014,448.50,459.00,442.45,446.40,448.265386932943100628,104553,4515,46867491.00,57903,55.38,16.55,-2.10
8-December-2014,457.00,457.00,446.70,450.90,451.027912942997381505,94329,4845,42545012.00,61438,65.13,10.30,-6.10
5-December-2014,459.90,469.25,454.00,457.80,460.591924000505539874,94948,4469,43732282.00,59681,62.86,15.25,-2.10
4-December-2014,463.15,466.30,456.40,462.70,462.628804133024673931,70844,4083,32774475.00,36359,51.32,9.90,-0.45
3-December-2014,473.75,474.75,458.20,460.25,467.008893829905503057,160111,7090,74773261.00,53738,33.56,16.55,-13.50
2-December-2014,451.70,471.90,447.00,468.75,457.996511975359720498,174024,6671,79702385.00,69140,39.73,24.90,17.05
1-December-2014,453.50,466.85,448.30,449.95,453.260793386390277006,81045,2640,36734521.00,45130,55.69,18.55,-3.55
28-November-2014,449.60,459.45,447.35,449.75,454.243002987784921715,94719,3134,43025443.00,46234,48.81,12.10,0.15
27-November-2014,447.10,452.70,443.50,446.00,447.378766140602582496,50881,1757,22763079.00,22655,44.53,9.20,-1.10
26-November-2014,450.50,450.50,441.55,444.30,444.670877011517116543,50273,1563,22354939.00,33479,66.59,8.95,-6.20
25-November-2014,453.00,454.10,445.00,449.00,449.053551794093506573,64573,2552,28996735.00,44715,69.25,9.10,-4.00
24-November-2014,444.75,455.85,444.75,450.10,450.820054577992274865,123493,4201,55673121.00,62138,50.32,11.10,5.35
21-November-2014,445.00,464.55,435.10,440.80,445.210516586407372147,108191,4403,48167771.00,71221,65.83,29.45,-4.20
20-November-2014,459.00,467.00,441.80,444.90,449.786240162477786240,63024,2795,28347328.00,23015,36.52,25.20,-14.10
19-November-2014,451.90,454.40,445.45,450.00,450.541193090605535221,46719,3279,21048834.00,27076,57.96,8.95,-1.90
18-November-2014,452.20,454.00,445.90,449.90,451.124361725130149859,60123,3200,27122950.00,29157,48.50,8.10,-2.30
17-November-2014,456.50,464.00,445.25,452.25,456.716665558289552437,60148,2669,27470594.00,36081,59.99,18.75,-4.25
14-November-2014,459.85,462.00,449.00,457.05,455.900952988556162526,75237,4792,34300620.00,45928,61.04,13.00,-2.80
13-November-2014,469.50,484.95,453.55,457.20,471.755851214503222151,112968,5104,53293315.00,34531,30.57,31.40,-12.30
12-November-2014,447.15,464.10,447.15,462.50,458.744539705138918980,96927,4921,44464732.00,22850,23.57,16.95,15.35
11-November-2014,442.00,459.40,441.10,443.25,450.941386268045924747,70376,3682,31735451.00,23674,33.64,18.30,1.25
10-November-2014,459.30,461.65,442.05,444.70,447.784547553333680501,57609,2562,25796420.00,23688,41.12,19.60,-14.60
7-November-2014,474.00,474.00,458.75,461.60,464.722732134736464544,156127,5162,72555766.00,95356,61.08,15.25,-12.40
5-November-2014,451.00,481.70,445.00,469.20,463.556859833897833248,387954,17365,179838738.00,98183,25.31,36.70,18.20
3-November-2014,420.00,454.50,420.00,450.80,435.931414533901808175,423355,17778,184553744.00,169672,40.08,34.50,30.80
31-October-2014,404.80,423.40,402.75,418.80,412.786605393077359044,146447,7088,60451360.00,58901,40.22,20.65,14.00
30-October-2014,400.25,403.00,395.50,400.35,398.835894676665433634,29737,1409,11860183.00,18811,63.26,7.50,0.10
29-October-2014,398.40,402.55,391.20,397.15,398.460752113753577882,75813,3093,30208505.00,44761,59.04,11.35,-1.25
28-October-2014,409.00,413.60,392.95,396.45,399.671768429093686910,146616,6168,58598276.00,53074,36.20,20.65,-12.55
27-October-2014,410.10,433.40,396.00,398.35,408.553155214742521140,131972,5679,53917577.00,73951,56.04,37.40,-11.75
23-October-2014,399.95,413.00,399.95,409.10,407.466956043284220822,16357,743,6664937.00,9475,57.93,13.05,9.15
22-October-2014,402.30,404.00,395.25,396.95,397.798260185347088651,22876,674,9100033.00,17463,76.34,8.75,-5.35
21-October-2014,401.90,401.90,397.15,398.95,399.377875234941376532,11173,563,4462249.00,7978,71.40,4.75,-2.95
20-October-2014,400.00,400.70,392.45,397.35,396.344239918883082442,25642,1231,10163059.00,14090,54.95,8.25,-2.65
17-October-2014,396.55,399.00,385.30,392.50,389.803005573861361746,32473,1253,12658073.00,17920,55.18,13.70,-4.05
16-October-2014,398.85,403.60,392.85,395.70,398.850000000000000000,29760,1441,11869776.00,11410,38.34,10.75,-3.15
14-October-2014,400.30,402.10,394.15,400.50,400.008331377610889462,8522,809,3408871.00,4584,53.79,7.95,0.20
13-October-2014,396.50,400.70,391.60,399.75,398.308768795593270805,13434,1477,5350880.00,8144,60.62,9.10,3.25
10-October-2014,400.00,400.00,392.80,394.70,395.592870231550891221,12006,724,4749488.00,5411,45.07,7.20,-5.30
9-October-2014,396.00,402.00,392.90,400.25,399.818172322920683892,124464,1215,49762969.00,110555,88.82,9.10,4.25
8-October-2014,396.00,401.80,381.10,387.00,390.357183186951066499,31880,2112,12444587.00,11252,35.29,20.70,-9.00
7-October-2014,401.00,403.10,394.50,397.85,400.018914086760139267,31881,1834,12753003.00,10162,31.87,8.60,-3.15
1-October-2014,402.00,403.60,398.60,399.40,399.911082194751680763,23055,846,9219950.00,9779,42.42,5.00,-2.60
30-September-2014,398.50,406.00,394.00,402.20,399.270977737910788550,36789,1521,14688780.00,16698,45.39,12.00,3.70
29-September-2014,406.40,406.40,397.00,399.70,401.936155134647596959,31044,1158,12477706.00,20230,65.17,9.40,-6.70
26-September-2014,395.75,410.00,393.65,406.80,401.032979582741427815,35901,2441,14397485.00,10839,30.19,16.35,11.05
25-September-2014,414.35,415.00,393.00,401.00,401.185027546721400021,46285,3358,18568849.00,17876,38.62,22.00,-13.35
24-September-2014,428.20,442.00,410.50,423.10,428.345774039292504465,86785,4799,37173988.00,25737,29.66,31.50,-5.10
23-September-2014,409.70,434.15,408.35,427.05,423.988559911431572373,211362,8512,89615070.00,42739,20.22,25.80,17.35
22-September-2014,393.00,408.00,390.15,406.85,402.271614321220960088,48683,2342,19583789.00,17878,36.72,17.85,13.85
19-September-2014,401.80,415.20,385.00,393.65,403.256177928670670854,184973,9935,74591505.00,56900,30.76,30.20,-8.15
18-September-2014,398.00,405.00,396.00,397.10,401.194252077562326869,28880,1459,11586490.00,12371,42.84,9.00,-0.90
17-September-2014,403.00,407.00,391.00,397.60,398.034434782608695652,31625,2564,12587839.00,10507,33.22,16.00,-5.40
16-September-2014,409.00,414.00,395.80,401.65,405.925472909855207846,68512,2943,27810766.00,23510,34.32,18.20,-7.35
15-September-2014,406.25,409.50,401.15,406.95,405.864248343215905127,28670,1211,11636128.00,12058,42.06,8.35,0.70
12-September-2014,408.90,410.00,401.00,407.75,405.877930442249892657,23290,1296,9452897.00,12752,54.75,9.00,-1.15
11-September-2014,399.00,409.20,397.80,407.10,405.928698119900673997,50742,3172,20597634.00,21850,43.06,11.40,8.10
10-September-2014,402.00,410.80,393.00,394.65,401.937492260487898842,72679,3015,29212415.00,18538,25.51,17.80,-7.35
9-September-2014,394.45,404.00,393.20,400.10,398.189631930606025084,34124,1240,13587823.00,18425,53.99,10.80,5.65
8-September-2014,398.40,402.00,392.55,397.00,398.456060353296632004,53949,2262,21496306.00,10953,20.30,9.45,-1.40
5-September-2014,394.90,401.85,394.30,397.85,398.096044241295637943,53163,2235,21163980.00,17231,32.41,7.55,2.95
4-September-2014,393.50,405.90,390.00,396.50,397.791451565933338628,75546,3164,30051553.00,14995,19.85,15.90,3.00
3-September-2014,392.00,401.00,389.30,396.10,396.032359314256580205,62764,2982,24856575.00,21893,34.88,11.70,4.10
2-September-2014,390.15,394.20,386.20,390.10,390.749251574274801280,29061,1950,11355564.00,10261,35.31,8.00,-0.05
1-September-2014,381.65,399.35,381.65,389.50,391.531406711178611341,69794,3317,27326543.00,23718,33.98,17.70,7.85
28-August-2014,378.05,383.15,375.00,377.00,379.452593992858643142,23805,2074,9032869.00,7854,32.99,8.15,-1.05
27-August-2014,383.50,387.55,373.60,375.35,382.873465548164343345,967365,3053,370378390.00,932890,96.44,13.95,-8.15
26-August-2014,386.25,386.25,376.20,379.55,379.518847932185974826,31144,2788,11819735.00,12301,39.50,10.05,-6.70
25-August-2014,388.00,392.05,384.15,385.45,388.433416113666897365,24563,1452,9541090.00,7278,29.63,7.90,-2.55
22-August-2014,396.70,399.75,384.80,385.40,392.365787182447292216,1550530,3159,608374924.00,1515858,97.76,14.95,-11.30
21-August-2014,396.10,400.65,393.00,394.15,396.428307154148868184,29731,2225,11786210.00,14965,50.33,7.65,-1.95
20-August-2014,395.95,399.90,392.10,396.00,396.346320847565564754,34546,2418,13692180.00,17858,51.69,7.80,0.05
19-August-2014,389.95,406.75,385.25,394.10,397.005188100922759243,77485,5374,30761947.00,18866,24.35,21.50,4.15
18-August-2014,389.00,412.25,384.05,388.15,392.096888088049089315,82136,5447,32205270.00,39059,47.55,28.20,-0.85
14-August-2014,386.00,391.60,380.95,389.40,386.341636363636363636,33000,2279,12749274.00,13911,42.15,10.65,3.40
13-August-2014,390.85,394.00,372.55,383.20,383.101307084072938518,30985,2029,11870394.00,11639,37.56,21.45,-7.65
12-August-2014,391.95,395.05,388.00,389.25,391.261592388582874311,9985,712,3906747.00,4984,49.91,7.05,-2.70
11-August-2014,395.00,397.45,390.00,391.45,393.004415552557340856,16306,1078,6408330.00,7476,45.85,7.45,-3.55
8-August-2014,390.00,396.00,384.05,389.60,390.235855948965590976,56119,3268,21899646.00,38157,67.99,11.95,-0.40
7-August-2014,396.40,398.30,392.05,394.20,395.186791890280262373,20124,6514,7952739.00,11978,59.52,6.25,-2.20
6-August-2014,400.90,408.00,394.65,396.50,402.817620068323397414,59716,5644,24054657.00,24509,41.04,13.35,-4.40
5-August-2014,396.70,404.60,392.00,401.55,400.098633182279006705,81869,3896,32755675.00,31692,38.71,12.60,4.85
4-August-2014,394.90,397.20,387.20,394.20,392.419339054501656127,26568,2074,10425797.00,11224,42.25,10.00,-0.70
1-August-2014,401.00,405.55,395.00,397.10,399.079578124229928865,60871,3866,24292373.00,28729,47.20,10.55,-3.90
31-July-2014,406.00,414.75,400.55,410.15,409.202530293499804175,84259,5865,34478996.00,31109,36.92,14.20,4.15
30-July-2014,418.00,421.95,400.85,405.60,408.369637541586412187,125642,7195,51308378.00,54207,43.14,21.10,-12.40
28-July-2014,395.60,429.05,388.10,420.15,411.555457494914855346,356922,16045,146893197.00,70894,19.86,40.95,24.55
25-July-2014,373.00,409.70,373.00,391.65,393.952107522496955402,362938,19488,142980190.00,75093,20.69,36.70,18.65
24-July-2014,362.45,372.00,362.00,367.00,367.712206184842038642,56881,3410,20915838.00,23554,41.41,10.00,4.55
23-July-2014,367.15,367.80,360.00,361.30,362.616127790608160123,25980,1660,9420767.00,12253,47.16,7.80,-5.85
22-July-2014,366.00,370.90,363.00,364.60,367.057304534948593289,50188,2261,18421872.00,28874,57.53,7.90,-1.40
21-July-2014,376.70,378.60,359.00,360.90,366.824047289649100742,39755,2549,14583090.00,23097,58.10,19.60,-15.80
18-July-2014,366.00,378.40,362.60,372.80,370.902737559813525558,48693,2465,18060367.00,15631,32.10,15.80,6.80
17-July-2014,375.00,375.00,366.30,367.60,369.089716362263438576,21189,1407,7820642.00,12766,60.25,8.70,-7.40
16-July-2014,372.00,378.30,363.85,370.40,370.339203918709219062,53487,3398,19808333.00,25217,47.15,14.45,-1.60
15-July-2014,367.10,368.15,360.25,363.90,364.451439726695949243,47127,2246,17175503.00,36339,77.11,7.90,-3.20
14-July-2014,372.60,372.60,361.60,363.30,367.361517939783307018,18367,1925,6747329.00,8926,48.60,11.00,-9.30
11-July-2014,373.00,382.00,362.85,369.30,373.320599804187636338,58219,3976,21734352.00,24196,41.56,19.15,-3.70
10-July-2014,360.00,381.20,352.60,371.70,370.409586848996217631,151228,7910,56016301.00,64159,42.43,28.60,11.70
9-July-2014,356.00,360.00,339.75,355.95,358.457073432473741657,2288606,4643,820367009.00,2233491,97.59,20.25,-0.05
8-July-2014,377.90,379.90,352.00,356.60,367.141456402585108745,85567,4179,31415193.00,49096,57.38,27.90,-21.30
7-July-2014,375.00,379.15,373.50,374.75,376.366856285059650786,126570,14108,47636753.00,65441,51.70,5.65,-0.25
4-July-2014,373.00,376.00,369.65,372.35,373.915052882466855355,53704,4948,20080734.00,24413,45.46,6.35,-0.65
3-July-2014,390.00,390.00,371.00,372.90,375.574125602130269574,66846,1172,25105628.00,59892,89.60,19.00,-17.10
2-July-2014,386.75,392.00,382.90,386.75,388.777416463060941097,56891,4453,22117936.00,39737,69.85,9.10,0.00
1-July-2014,383.50,385.00,380.40,382.65,383.195173650741888146,24532,1292,9400544.00,16657,67.90,4.60,-0.85
30-June-2014,384.00,385.50,375.00,379.85,380.432197435447040224,22772,1749,8663202.00,13769,60.46,10.50,-4.15
27-June-2014,386.00,388.00,377.00,382.90,384.037789684332838422,77455,2146,29745647.00,63644,82.17,11.00,-3.10
26-June-2014,383.20,390.90,380.40,385.10,385.574072381648693109,43768,3327,16875806.00,14069,32.14,10.50,1.90
25-June-2014,369.40,402.00,369.40,380.10,391.481768176020408163,125440,7969,49107473.00,58021,46.25,32.60,10.70
24-June-2014,359.45,367.35,359.45,365.25,365.060083298420287354,40577,3091,14813043.00,28799,70.97,7.90,5.80
23-June-2014,357.90,363.65,353.40,355.35,358.242725919843998563,19487,1843,6981076.00,7932,40.70,10.25,-2.55
20-June-2014,362.40,365.00,352.60,354.05,357.281290127653146008,13239,1612,4730047.00,6107,46.13,12.40,-8.35
19-June-2014,370.65,371.75,360.80,362.20,364.203079710144927536,11040,948,4020802.00,5708,51.70,10.95,-8.45
18-June-2014,373.20,374.85,365.00,368.10,369.660565358616451584,22782,1824,8421607.00,10533,46.23,9.85,-5.10
17-June-2014,365.45,372.95,365.10,371.25,370.171986025580293699,33776,1979,12502929.00,21257,62.94,7.85,5.80
16-June-2014,366.00,373.25,360.00,365.50,366.514443924836323441,94088,3796,34484611.00,72746,77.32,13.25,-0.50
13-June-2014,385.00,385.95,361.00,368.90,374.376074198281282749,19084,1417,7144593.00,8528,44.69,24.95,-16.10
12-June-2014,384.20,389.75,381.20,382.50,386.913334976583682524,20285,1338,7848537.00,6520,32.14,8.55,-1.70
11-June-2014,386.20,389.05,378.05,381.65,384.639931169638162611,20921,1378,8047052.00,10001,47.80,11.00,-4.55
10-June-2014,392.00,393.00,381.40,382.75,384.285832642916321458,19312,1090,7421328.00,7969,41.26,11.60,-9.25
9-June-2014,389.00,398.25,387.00,392.45,395.907791903659983885,251941,4661,99745405.00,195941,77.77,11.25,3.45
6-June-2014,387.00,393.95,385.10,387.70,389.074340312097522987,33387,1756,12990025.00,9687,29.01,8.85,0.70
5-June-2014,392.50,394.00,381.90,384.45,386.778206442561916581,37066,1739,14336321.00,13915,37.54,12.10,-8.05
4-June-2014,392.00,395.00,385.25,391.95,390.549146290677613183,84045,3653,32823703.00,45230,53.82,9.75,-0.05
3-June-2014,393.50,393.50,370.00,386.65,389.932394698548786722,25427,1162,9914811.00,10521,41.38,23.50,-6.85
2-June-2014,385.00,394.10,385.00,391.25,391.995506068239065720,34936,1540,13694755.00,9105,26.06,9.10,6.25
30-May-2014,382.75,392.00,382.75,389.70,388.865269883027199699,42574,2978,16555550.00,13279,31.19,9.25,6.95
29-May-2014,389.00,389.55,371.25,377.15,378.523189915880962667,78698,4551,29789018.00,29493,37.48,18.30,-11.85
28-May-2014,369.85,392.50,369.85,386.50,383.180742508559256822,89669,5951,34359434.00,30020,33.48,22.65,16.65
27-May-2014,379.95,389.35,360.40,366.20,367.157504308884540407,540163,6522,198324899.00,469190,86.86,28.95,-13.75
26-May-2014,403.70,406.90,371.90,378.85,389.405024912777412415,89713,7501,34934693.00,33504,37.35,35.00,-24.85
23-May-2014,392.00,405.40,389.55,400.05,398.843101818739143762,156592,6384,62455639.00,72538,46.32,15.85,8.05
22-May-2014,396.00,402.70,388.90,394.20,396.183414221417911324,85097,4225,33714020.00,30367,35.69,13.80,-1.80
21-May-2014,365.00,398.00,365.00,394.50,384.497735912557271468,261474,10038,100536161.00,90420,34.58,33.00,29.50
20-May-2014,362.90,380.00,360.30,362.75,364.569202373104812129,379250,3017,138262870.00,340451,89.77,19.70,-0.15
19-May-2014,335.90,366.00,335.90,362.45,353.956242616080782862,89722,4156,31757662.00,39307,43.81,30.10,26.55
16-May-2014,325.90,366.50,322.15,334.75,347.990267525174055221,424147,13181,147599028.00,177051,41.74,44.35,8.85
15-May-2014,312.75,326.25,309.00,319.85,319.833551863493488998,334050,11197,106840398.00,156827,46.95,17.25,7.10
14-May-2014,293.40,317.00,290.80,312.70,308.586073781178896776,234694,10368,72423300.00,63407,27.02,26.20,19.30
13-May-2014,291.95,295.50,289.15,290.95,291.289813225643614336,49525,2930,14426128.00,19483,39.34,6.35,-1.00
12-May-2014,284.30,295.75,284.30,289.40,291.594900273303483165,103182,3087,30087345.00,46771,45.33,11.45,5.10
9-May-2014,285.15,287.65,281.00,283.65,284.940212927021759788,124174,4451,35382166.00,76847,61.89,6.65,-1.50
8-May-2014,288.60,291.45,285.00,287.00,287.749416457379228837,33845,1916,9738879.00,10873,32.13,6.45,-1.60
7-May-2014,291.00,292.75,282.00,286.70,287.844981201416844981,82719,3296,23810249.00,36602,44.25,10.75,-4.30
6-May-2014,299.00,299.00,291.60,293.65,295.242297462869437886,66926,2375,19759386.00,35124,52.48,7.40,-5.35
5-May-2014,300.00,307.45,299.55,305.45,303.736957224641953705,52577,2204,15969578.00,14257,27.12,7.90,5.45
2-May-2014,301.00,306.80,293.60,298.60,304.314313945672691854,496914,3805,151218043.00,441867,88.92,13.20,-2.40
30-April-2014,306.90,314.65,290.20,299.15,303.029991923839357822,163444,6156,49528434.00,30819,18.86,24.45,-7.75
29-April-2014,304.60,318.30,298.00,304.35,308.297766137852300535,750673,23872,231430809.00,258333,34.41,20.30,-0.25
28-April-2014,270.00,310.00,270.00,301.65,296.204522034389044990,759835,18490,225066563.00,395068,51.99,40.00,31.65
25-April-2014,277.40,279.45,267.70,269.15,273.661360659271418859,60309,2142,16504243.00,21656,35.91,11.75,-8.25
23-April-2014,286.80,293.70,255.90,276.25,274.961042651020843789,693348,24421,190643689.00,182826,26.37,37.80,-10.55
22-April-2014,280.00,288.50,280.00,285.45,285.372852297028242754,54244,2567,15479765.00,28541,52.62,8.50,5.45
21-April-2014,285.25,293.00,277.00,279.15,287.406963434868637037,225406,5168,64783254.00,144494,64.10,16.00,-6.10
17-April-2014,285.00,287.80,281.00,285.65,285.702520917969275471,148676,1989,42477108.00,116704,78.50,6.80,0.65
16-April-2014,289.00,289.90,281.00,284.90,284.265257910706545296,230700,2832,65579995.00,186260,80.74,8.90,-4.10
15-April-2014,275.00,288.45,274.20,286.20,280.140132854463973556,2170947,12460,608169381.00,1469097,67.67,14.25,11.20
11-April-2014,275.90,289.20,271.00,277.80,277.006625558543002400,1247442,8025,345549699.00,1037675,83.18,18.20,1.90
10-April-2014,250.00,280.00,250.00,272.40,256.986125007500561669,716613,7212,184159598.00,569775,79.51,30.00,22.40
9-April-2014,247.95,251.00,246.25,250.10,249.529361432419584851,94665,1331,23621697.00,69937,36.94,4.75,2.15
7-April-2014,247.00,251.85,243.75,246.05,246.911481072782229045,41686,1916,10292752.00,12921,15.50,8.10,-0.95
4-April-2014,236.00,246.20,233.00,242.95,241.635329065052166382,123547,2950,29853320.00,47217,38.22,13.20,6.95
3-April-2014,237.75,239.00,232.00,235.80,235.306897052226004802,151572,1596,35665937.00,100271,66.15,7.00,-1.95
2-April-2014,240.50,241.00,231.00,239.45,237.157669831994156318,54760,1182,12986754.00,19899,36.34,10.00,-1.05
1-April-2014,238.80,242.50,235.75,238.50,239.699564967737540267,102751,1971,24629370.00,58887,57.31,6.75,-0.30
31-March-2014,231.00,238.75,230.75,236.40,234.320275248869709589,145759,1593,34154289.00,101029,69.31,8.00,5.40
28-March-2014,233.50,238.80,227.50,229.45,230.951981966217537647,97151,1308,22437216.00,61996,63.81,11.30,-4.05
27-March-2014,222.00,237.00,221.55,233.25,229.135750427061750206,153959,3802,35277511.00,55747,36.21,15.45,11.25
26-March-2014,212.00,224.90,200.30,220.40,215.601544492240835082,272452,4958,58741072.00,79203,29.07,24.60,8.40
25-March-2014,217.00,218.50,210.55,211.15,214.120752708082584945,43204,754,9250873.00,28724,66.48,7.95,-5.85
